subset,product,min,max,mean,stdev,median,q02.5,q10,q25,q75,q90,q97.5
az,stdev,0,250.45611572265625,10.41690731048584,9.47436237335205,6.469331765562704,2.597768420040016,2.812718091643788,3.8757555794794993,13.961032159926656,23.856019686640973,35.467316233458384
forest,stdev,1.8267707824707031,250.45611572265625,22.166915893554688,9.838141441345215,21.244657029319978,7.408941789908198,10.34381686531884,14.866305097928619,28.104562396343564,34.7825791885931,43.85533425113341
grazing,stdev,0.6478025317192078,250.45611572265625,8.225110054016113,6.561351776123047,6.111052115360811,2.637448932306936,3.1228518881598863,4.121445035059732,9.811793382407444,16.067436115760948,27.411508399541574
pima,stdev,2.37362003326416,74.3858413696289,7.221625328063965,5.901830196380615,4.908183491009662,3.180249345866297,3.493692492445141,4.032056802394476,7.519936354602185,14.294655445290012,24.91843440470165
wilderness,stdev,3.2843289375305176,241.69296264648438,24.27741050720215,10.854612350463867,22.220041181987913,9.697453853782358,12.780409155722486,17.24744887567874,29.15717742069956,37.5254921845565,50.17151021767898
